CASEID,MARITAL,AGEWED,DIVORCE,WIDOWED
56006,1, 0,2,2
56007,3, 0,0,2
56008,5, 0,0,0
56009,2, 0,2,0
56010,1, 0,2,2
56011,2, 0,2,0
56012,5, 0,0,0
56013,5, 0,0,0
56014,5, 0,0,0
56015,5, 0,0,0
56016,3, 0,0,2
56017,1, 0,2,2
56018,1, 0,2,2
56019,1, 0,1,2
56020,1, 0,2,2
56021,3, 0,0,2
56022,1, 0,2,2
56023,5, 0,0,0
56024,3, 0,0,2
56025,5, 0,0,0
56026,1, 0,2,2
56027,3, 0,0,2
56028,5, 0,0,0
56029,1, 0,1,2
56030,1, 0,2,2
56031,5, 0,0,0
56032,2, 0,2,0
56033,2, 0,2,0
56034,1, 0,2,2
56035,1, 0,2,2
56036,3, 0,0,2
56037,1, 0,1,2
56038,3, 0,0,2
56039,1, 0,1,2
56040,4, 0,0,2
56041,3, 0,0,2
56042,1, 0,2,2
56043,1, 0,2,2
56044,1, 0,2,2
56045,1, 0,1,2
56046,2, 0,2,0
56047,5, 0,0,0
56048,5, 0,0,0
56049,1, 0,2,2
56050,5, 0,0,0
56051,1, 0,2,2
56052,1, 0,2,2
56053,2, 0,2,0
56054,1, 0,2,2
56055,1, 0,2,2
56056,1, 0,2,2
56057,5, 0,0,0
56058,1, 0,2,2
56059,1, 0,2,2
56060,1, 0,1,2
56061,5, 0,0,0
56062,1, 0,2,2
56063,1, 0,2,2
56064,1, 0,2,2
56065,1, 0,2,2
56066,2, 0,2,0
56067,1, 0,2,2
56068,1, 0,2,2
56069,3, 0,0,2
56070,1, 0,2,2
56071,1, 0,1,2
56072,1, 0,1,2
56073,1, 0,2,2
56074,5, 0,0,0
56075,5, 0,0,0
56076,1, 0,2,2
56077,1, 0,2,2
56078,1, 0,2,2
56079,3, 0,0,2
56080,5, 0,0,0
56081,5, 0,0,0
56082,2, 0,2,0
56083,1, 0,2,2
56084,1, 0,2,2
56085,1, 0,1,2
56086,1, 0,2,2
56087,4, 0,0,2
56088,1, 0,2,2
56089,5, 0,0,0
56090,5, 0,0,0
56091,5, 0,0,0
56092,5, 0,0,0
56093,3, 0,0,1
56094,5, 0,0,0
56095,5, 0,0,0
56096,5, 0,0,0
56097,2, 0,2,0
56098,5, 0,0,0
56099,1, 0,2,2
56100,2, 0,2,0
56101,1, 0,1,2
56102,5, 0,0,0
56103,5, 0,0,0
56104,3, 0,0,2
56105,5, 0,0,0
56106,3, 0,0,2
56107,2, 0,2,0
56108,5, 0,0,0
56109,2, 0,2,0
56110,5, 0,0,0
56111,4, 0,0,2
56112,1, 0,2,2
56113,1, 0,2,2
56114,3, 0,0,2
56115,5, 0,0,0
56116,5, 0,0,0
56117,5, 0,0,0
56118,1, 0,2,2
56119,3, 0,0,2
56120,1, 0,2,2
56121,4, 0,0,2
56122,3, 0,0,1
56123,1, 0,2,2
56124,4, 0,0,2
56125,3, 0,0,2
56126,5, 0,0,0
56127,4, 0,0,2
56128,1, 0,2,2
56129,1, 0,2,2
56130,5, 0,0,0
56131,4, 0,0,2
56132,1, 0,2,2
56133,5, 0,0,0
56134,5, 0,0,0
56135,1, 0,2,2
56136,5, 0,0,0
56137,5, 0,0,0
56138,1, 0,2,2
56139,2, 0,2,0
56140,2, 0,1,0
56141,5, 0,0,0
56142,5, 0,0,0
56143,3, 0,0,2
56144,3, 0,0,2
56145,1, 0,2,2
56146,1, 0,2,2
56147,5, 0,0,0
56148,3, 0,0,2
56149,1, 0,2,2
56150,5, 0,0,0
56151,1, 0,2,2
56152,5, 0,0,0
56153,5, 0,0,0
56154,1, 0,2,2
56155,3, 0,0,2
56156,5, 0,0,0
56157,5, 0,0,0
56158,5, 0,0,0
56159,1, 0,1,2
56160,5, 0,0,0
56161,5, 0,0,0
56162,1, 0,2,2
56163,5, 0,0,0
56164,1, 0,2,2
56165,1, 0,2,2
56166,1, 0,2,2
56167,1, 0,2,2
56168,5, 0,0,0
56169,1, 0,2,2
56170,1, 0,2,2
56171,1, 0,2,2
56172,1, 0,2,2
56173,5, 0,0,0
56174,1, 0,2,2
56175,1, 0,2,2
56176,1, 0,2,2
56177,4, 0,0,2
56178,1, 0,2,2
56179,1, 0,1,2
56180,1, 0,2,2
56181,1, 0,2,2
56182,4, 0,0,2
56183,1, 0,1,2
56184,1, 0,2,2
56185,3, 0,0,2
56186,3, 0,0,2
56187,1, 0,2,2
56188,5, 0,0,0
56189,4, 0,0,2
56190,5, 0,0,0
56191,5, 0,0,0
56192,2, 0,2,0
56193,4, 0,0,2
56194,5, 0,0,0
56195,3, 0,0,2
56196,1, 0,1,2
56197,1, 0,1,2
56198,1, 0,2,1
56199,1, 0,1,2
56200,1, 0,2,2
56201,1, 0,2,2
56202,1, 0,2,2
56203,5, 0,0,0
56204,3, 0,0,2
56205,2, 0,2,0
56206,1, 0,2,2
56207,5, 0,0,0
56208,1, 0,2,2
56209,1, 0,1,2
56210,1, 0,2,2
56211,3, 0,0,2
56212,1, 0,2,2
56213,1, 0,2,2
56214,1, 0,2,2
56215,3, 0,0,2
56216,2, 0,2,0
56217,1, 0,2,2
56218,2, 0,2,0
56219,1, 0,2,2
56220,1, 0,2,2
56221,4, 0,0,2
56222,1, 0,1,2
56223,1, 0,2,2
56224,1, 0,1,2
56225,1, 0,2,2
56226,2, 0,2,0
56227,1, 0,1,2
56228,1, 0,1,2
56229,1, 0,2,2
56230,1, 0,2,2
56231,1, 0,2,2
56232,5, 0,0,0
56233,1, 0,1,2
56234,4, 0,0,2
56235,5, 0,0,0
56236,1, 0,2,2
56237,1, 0,2,2
56238,5, 0,0,0
56239,5, 0,0,0
56240,1, 0,2,2
56241,4, 0,0,2
56242,3, 0,0,2
56243,1, 0,1,2
56244,3, 0,0,2
56245,5, 0,0,0
56246,5, 0,0,0
56247,5, 0,0,0
56248,5, 0,0,0
56249,1, 0,2,2
56250,3, 0,0,1
56251,2, 0,2,0
56252,5, 0,0,0
56253,5, 0,0,0
56254,5, 0,0,0
56255,1, 0,1,2
56256,1, 0,2,2
56257,5, 0,0,0
56258,1, 0,1,1
56259,1, 0,2,2
56260,1, 0,2,2
56261,3, 0,0,2
56262,1, 0,2,2
56263,1, 0,2,1
56264,1, 0,2,1
56265,1, 0,1,2
56266,1, 0,2,2
56267,2, 0,2,0
56268,1, 0,2,2
56269,3, 0,0,2
56270,5, 0,0,0
56271,5, 0,0,0
56272,1, 0,2,2
56273,5, 0,0,0
56274,5, 0,0,0
56275,1, 0,1,2
56276,1, 0,1,2
56277,1, 0,1,1
56278,3, 0,0,2
56279,3, 0,0,1
56280,5, 0,0,0
56281,3, 0,0,2
56282,5, 0,0,0
56283,2, 0,1,0
56284,3, 0,0,2
56285,5, 0,0,0
56286,1, 0,2,2
56287,2, 0,2,0
56288,1, 0,2,2
56289,3, 0,0,2
56290,5, 0,0,0
56291,1, 0,1,2
56292,3, 0,0,2
56293,1, 0,2,2
56294,3, 0,0,2
56295,1, 0,2,2
56296,1, 0,1,2
56297,1, 0,1,2
56298,1, 0,2,2
56299,5, 0,0,0
56300,1, 0,2,2
56301,2, 0,2,0
56302,5, 0,0,0
56303,5, 0,0,0
56304,1, 0,1,2
56305,5, 0,0,0
56306,5, 0,0,0
56307,5, 0,0,0
56308,1, 0,1,2
56309,1, 0,2,2
56310,1, 0,2,2
56311,1, 0,2,2
56312,1, 0,1,2
56313,1, 0,2,2
56314,1, 0,1,2
56315,1, 0,1,2
56316,5, 0,0,0
56317,1, 0,2,2
56318,5, 0,0,0
56319,5, 0,0,0
56320,1, 0,1,2
56321,1, 0,2,2
56322,3, 0,0,2
56323,2, 0,2,0
56324,1, 0,2,2
56325,3, 0,0,2
56326,1, 0,1,2
56327,1, 0,2,2
56328,5, 0,0,0
56329,2, 0,2,0
56330,1, 0,2,2
56331,5, 0,0,0
56332,1, 0,1,2
56333,3, 0,0,2
56334,1, 0,2,1
56335,2, 0,2,0
56336,1, 0,1,2
56337,5, 0,0,0
56338,5, 0,0,0
56339,5, 0,0,0
56340,1, 0,1,2
56341,1, 0,1,2
56342,3, 0,0,2
56343,3, 0,0,2
56344,1, 0,2,2
56345,1, 0,1,2
56346,3, 0,0,2
56347,1, 0,1,2
56348,2, 0,2,0
56349,3, 0,0,2
56350,1, 0,2,2
56351,3, 0,0,2
56352,5, 0,0,0
56353,1, 0,1,2
56354,1, 0,2,2
56355,5, 0,0,0
56356,1, 0,2,2
56357,5, 0,0,0
56358,1, 0,1,1
56359,5, 0,0,0
56360,2, 0,2,0
56361,1, 0,2,2
56362,1, 0,2,2
56363,1, 0,2,2
56364,5, 0,0,0
56365,2, 0,1,0
56366,1, 0,2,2
56367,1, 0,2,1
56368,1, 0,1,2
56369,5, 0,0,0
56370,5, 0,0,0
56371,5, 0,0,0
56372,3, 0,0,2
56373,5, 0,0,0
56374,5, 0,0,0
56375,2, 0,2,0
56376,3, 0,0,2
56377,5, 0,0,0
56378,3, 0,0,2
56379,5, 0,0,0
56380,3, 0,0,2
56381,5, 0,0,0
56382,2, 0,2,0
56383,1, 0,2,2
56384,1, 0,1,2
56385,3, 0,0,2
56386,1, 0,2,2
56387,1, 0,1,2
56388,1, 0,2,2
56389,3, 0,0,2
56390,1, 0,2,2
56391,1, 0,2,2
56392,3, 0,0,2
56393,5, 0,0,0
56394,1, 0,2,2
56395,3, 0,0,2
56396,5, 0,0,0
56397,1, 0,2,2
56398,1, 0,1,2
56399,3, 0,0,2
56400,3, 0,0,2
56401,5, 0,0,0
56402,2, 0,2,0
56403,5, 0,0,0
56404,1, 0,2,2
56405,1, 0,2,2
56406,3, 0,0,2
56407,1, 0,2,2
56408,1, 0,2,2
56409,2, 0,1,0
56410,5, 0,0,0
56411,2, 0,2,0
56412,1, 0,2,2
56413,1, 0,2,2
56414,3, 0,0,2
56415,5, 0,0,0
56416,1, 0,2,2
56417,1, 0,1,2
56418,3, 0,0,2
56419,1, 0,2,2
56420,3, 0,0,2
56421,5, 0,0,0
56422,2, 0,1,0
56423,1, 0,1,2
56424,1, 0,2,2
56425,4, 0,0,2
56426,1, 0,2,2
56427,1, 0,2,2
56428,1, 0,2,2
56429,1, 0,2,2
56430,1, 0,2,2
56431,3, 0,0,2
56432,2, 0,2,0
56433,4, 0,0,2
56434,1, 0,2,1
56435,2, 0,2,0
56436,2, 0,2,0
56437,1, 0,2,1
56438,1, 0,2,2
56439,1, 0,1,2
56440,1, 0,2,2
56441,1, 0,2,2
56442,1, 0,2,2
56443,1, 0,1,2
56444,1, 0,2,2
56445,3, 0,0,2
56446,1, 0,2,2
56447,1, 0,2,2
56448,5, 0,0,0
56449,5, 0,0,0
56450,3, 0,0,2
56451,3, 0,0,2
56452,3, 0,0,2
56453,2, 0,2,0
56454,1, 0,1,2
56455,5, 0,0,0
56456,1, 0,1,2
56457,3, 0,0,1
56458,1, 0,2,2
56459,1, 0,2,2
56460,5, 0,0,0
56461,5, 0,0,0
56462,2, 0,2,0
56463,5, 0,0,0
56464,1, 0,2,2
56465,1, 0,2,2
56466,2, 0,2,0
56467,4, 0,0,2
56468,5, 0,0,0
56469,5, 0,0,0
56470,1, 0,2,2
56471,1, 0,1,2
56472,1, 0,1,2
56473,5, 0,0,0
56474,1, 0,2,2
56475,5, 0,0,0
56476,1, 0,2,2
56477,3, 0,0,2
56478,1, 0,2,2
56479,1, 0,2,2
56480,5, 0,0,0
56481,1, 0,1,2
56482,1, 0,1,2
56483,2, 0,2,0
56484,5, 0,0,0
56485,5, 0,0,0
56486,1, 0,2,2
56487,5, 0,0,0
56488,3, 0,0,2
56489,5, 0,0,0
56490,3, 0,0,2
56491,3, 0,0,2
56492,3, 0,0,2
56493,3, 0,0,2
56494,3, 0,0,2
56495,3, 0,0,2
56496,1, 0,1,2
56497,3, 0,0,2
56498,5, 0,0,0
56499,1, 0,2,2
56500,1, 0,2,2
56501,3, 0,0,2
56502,1, 0,1,2
56503,1, 0,2,2
56504,1, 0,1,2
56505,1, 0,1,2
56506,5, 0,0,0
56507,1, 0,2,2
56508,1, 0,1,2
56509,1, 0,2,2
56510,5, 0,0,0
56511,4, 0,0,2
56512,5, 0,0,0
56513,1, 0,2,2
56514,3, 0,0,2
56515,5, 0,0,0
56516,2, 0,1,0
56517,2, 0,2,0
56518,1, 0,2,2
56519,3, 0,0,2
56520,1, 0,2,2
56521,1, 0,1,2
56522,1, 0,2,2
56523,3, 0,0,2
56524,1, 0,2,2
56525,1, 0,2,1
56526,5, 0,0,0
56527,5, 0,0,0
56528,5, 0,0,0
56529,1, 0,2,2
56530,2, 0,2,0
56531,5, 0,0,0
56532,5, 0,0,0
56533,5, 0,0,0
56534,1, 0,1,2
56535,1, 0,2,2
56536,1, 0,2,2
56537,1, 0,2,2
56538,2, 0,2,0
56539,3, 0,0,2
56540,1, 0,2,2
56541,1, 0,1,2
56542,5, 0,0,0
56543,5, 0,0,0
56544,1, 0,1,2
56545,1, 0,2,2
56546,1, 0,2,2
56547,1, 0,2,2
56548,1, 0,2,2
56549,1, 0,2,2
56550,3, 0,0,2
56551,1, 0,2,2
56552,1, 0,2,2
56553,1, 0,2,2
56554,5, 0,0,0
56555,5, 0,0,0
56556,1, 0,2,2
56557,1, 0,2,2
56558,5, 0,0,0
56559,1, 0,2,1
56560,3, 0,0,2
56561,1, 0,2,2
56562,3, 0,0,2
56563,1, 0,2,2
56564,1, 0,1,2
56565,5, 0,0,0
56566,1, 0,2,2
56567,1, 0,2,2
56568,5, 0,0,0
56569,3, 0,0,2
56570,5, 0,0,0
56571,1, 0,1,2
56572,5, 0,0,0
56573,1, 0,2,2
56574,3, 0,0,2
56575,3, 0,0,2
56576,1, 0,2,2
56577,3, 0,0,2
56578,1, 0,2,2
56579,1, 0,2,2
56580,1, 0,1,2
56581,5, 0,0,0
56582,5, 0,0,0
56583,5, 0,0,0
56584,3, 0,0,2
56585,5, 0,0,0
56586,5, 0,0,0
56587,1, 0,1,2
56588,1, 0,2,2
56589,1, 0,1,2
56590,1, 0,2,2
56591,4, 0,0,2
56592,5, 0,0,0
56593,4, 0,0,2
56594,5, 0,0,0
56595,1, 0,1,2
56596,1, 0,2,2
56597,5, 0,0,0
56598,3, 0,0,2
56599,1, 0,1,2
56600,3, 0,0,2
56601,3, 0,0,2
56602,1, 0,2,2
56603,1, 0,2,2
56604,5, 0,0,0
56605,1, 0,2,2
56606,4, 0,0,2
56607,5, 0,0,0
56608,5, 0,0,0
56609,1, 0,1,2
56610,1, 0,1,2
56611,4, 0,0,2
56612,5, 0,0,0
56613,2, 0,2,0
56614,2, 0,2,0
56615,5, 0,0,0
56616,1, 0,1,2
56617,1, 0,2,2
56618,2, 0,2,0
56619,4, 0,0,2
56620,1, 0,2,2
56621,1, 0,2,2
56622,4, 0,0,2
56623,1, 0,2,2
56624,1, 0,2,2
56625,1, 0,1,2
56626,4, 0,0,2
56627,3, 0,0,2
56628,5, 0,0,0
56629,1, 0,2,2
56630,1, 0,2,2
56631,5, 0,0,0
56632,1, 0,2,2
56633,5, 0,0,0
56634,5, 0,0,0
56635,5, 0,0,0
56636,3, 0,0,2
56637,3, 0,0,2
56638,5, 0,0,0
56639,1, 0,2,2
56640,1, 0,2,2
56641,1, 0,2,2
56642,5, 0,0,0
56643,5, 0,0,0
56644,5, 0,0,0
56645,1, 0,2,2
56646,4, 0,0,2
56647,1, 0,1,2
56648,2, 0,2,0
56649,1, 0,2,2
56650,5, 0,0,0
56651,3, 0,0,2
56652,1, 0,1,2
56653,5, 0,0,0
56654,1, 0,2,2
56655,4, 0,0,2
56656,5, 0,0,0
56657,5, 0,0,0
56658,2, 0,2,0
56659,3, 0,0,2
56660,1, 0,2,2
56661,1, 0,1,2
56662,1, 0,2,2
56663,4, 0,0,2
56664,5, 0,0,0
56665,2, 0,2,0
56666,1, 0,2,2
56667,1, 0,2,2
56668,1, 0,2,2
56669,3, 0,0,2
56670,3, 0,0,2
56671,5, 0,0,0
56672,1, 0,2,2
56673,1, 0,2,2
56674,5, 0,0,0
56675,5, 0,0,0
56676,3, 0,0,2
56677,5, 0,0,0
56678,3, 0,0,2
56679,1, 0,2,2
56680,4, 0,0,2
56681,1, 0,2,2
56682,1, 0,2,2
56683,1, 0,2,2
56684,5, 0,0,0
56685,4, 0,0,2
56686,5, 0,0,0
56687,1, 0,2,2
56688,5, 0,0,0
56689,3, 0,0,1
56690,1, 0,1,2
56691,1, 0,1,2
56692,3, 0,0,2
56693,4, 0,0,2
56694,1, 0,2,2
56695,1, 0,2,2
56696,5, 0,0,0
56697,5, 0,0,0
56698,4, 0,0,2
56699,3, 0,0,2
56700,1, 0,2,2
56701,1, 0,2,2
56702,3, 0,0,2
56703,5, 0,0,0
56704,1, 0,2,2
56705,5, 0,0,0
56706,5, 0,0,0
56707,2, 0,1,0
56708,4, 0,0,2
56709,1, 0,2,2
56710,1, 0,2,2
56711,1, 0,2,2
56712,2, 0,1,0
56713,3, 0,0,2
56714,1, 0,2,2
56715,3, 0,0,2
56716,1, 0,1,2
56717,1, 0,2,2
56718,2, 0,1,0
56719,3, 0,0,2
56720,1, 0,2,2
56721,1, 0,2,2
56722,2, 0,2,0
56723,3, 0,0,2
56724,5, 0,0,0
56725,3, 0,0,2
56726,5, 0,0,0
56727,1, 0,2,2
56728,5, 0,0,0
56729,1, 0,2,1
56730,1, 0,1,2
56731,5, 0,0,0
56732,5, 0,0,0
56733,5, 0,0,0
56734,1, 0,2,2
56735,1, 0,2,2
56736,5, 0,0,0
56737,1, 0,2,2
56738,5, 0,0,0
56739,1, 0,2,2
56740,1, 0,1,2
56741,2, 0,1,0
56742,2, 0,1,0
56743,1, 0,1,2
56744,4, 0,0,2
56745,1, 0,2,2
56746,5, 0,0,0
56747,1, 0,2,2
56748,1, 0,2,2
56749,3, 0,0,2
56750,1, 0,2,2
56751,3, 0,0,2
56752,3, 0,0,2
56753,5, 0,0,0
56754,3, 0,0,2
56755,2, 0,1,0
56756,3, 0,0,2
56757,5, 0,0,0
56758,3, 0,0,1
56759,1, 0,2,2
56760,3, 0,0,2
56761,5, 0,0,0
56762,5, 0,0,0
56763,5, 0,0,0
56764,1, 0,1,2
56765,2, 0,1,0
56766,5, 0,0,0
56767,2, 0,2,0
56768,1, 0,1,2
56769,3, 0,0,2
56770,1, 0,2,2
56771,1, 0,2,2
56772,5, 0,0,0
56773,1, 0,2,2
56774,5, 0,0,0
56775,5, 0,0,0
56776,5, 0,0,0
56777,1, 0,2,2
56778,1, 0,2,2
56779,3, 0,0,1
56780,5, 0,0,0
56781,1, 0,2,2
56782,5, 0,0,0
56783,3, 0,0,2
56784,1, 0,2,2
56785,1, 0,1,2
56786,3, 0,0,2
56787,2, 0,2,0
56788,1, 0,2,2
56789,1, 0,1,2
56790,1, 0,2,2
56791,1, 0,2,2
56792,1, 0,2,2
56793,1, 0,2,2
56794,5, 0,0,0
56795,3, 0,0,2
56796,2, 0,2,0
56797,5, 0,0,0
56798,4, 0,0,2
56799,1, 0,2,2
56800,1, 0,2,2
56801,1, 0,1,2
56802,1, 0,1,2
56803,2, 0,2,0
56804,1, 0,1,2
56805,1, 0,2,2
56806,1, 0,2,2
56807,1, 0,2,2
56808,1, 0,2,2
56809,3, 0,0,2
56810,1, 0,2,2
56811,5, 0,0,0
56812,1, 0,2,2
56813,1, 0,1,2
56814,1, 0,2,2
56815,1, 0,2,2
56816,1, 0,2,2
56817,3, 0,0,2
56818,1, 0,2,2
56819,1, 0,2,2
56820,5, 0,0,0
56821,1, 0,2,2
56822,3, 0,0,2
56823,1, 0,1,2
56824,2, 0,2,0
56825,2, 0,2,0
56826,3, 0,0,2
56827,3, 0,0,2
56828,2, 0,1,0
56829,1, 0,1,2
56830,2, 0,2,0
56831,1, 0,1,2
56832,3, 0,0,2
56833,3, 0,0,2
56834,1, 0,1,2
56835,2, 0,1,0
56836,3, 0,0,2
56837,5, 0,0,0
56838,3, 0,0,2
56839,3, 0,0,2
56840,1, 0,1,2
56841,1, 0,1,2
56842,3, 0,0,2
56843,5, 0,0,0
56844,5, 0,0,0
56845,5, 0,0,0
56846,1, 0,2,2
56847,1, 0,2,1
56848,1, 0,1,2
56849,3, 0,0,2
56850,5, 0,0,0
56851,2, 0,2,0
56852,1, 0,1,1
56853,1, 0,2,2
56854,1, 0,2,2
56855,1, 0,1,2
56856,2, 0,1,0
56857,1, 0,1,2
56858,1, 0,2,2
56859,1, 0,1,2
56860,1, 0,2,2
56861,2, 0,2,0
56862,1, 0,1,2
56863,5, 0,0,0
56864,1, 0,1,2
56865,5, 0,0,0
56866,1, 0,2,2
56867,3, 0,0,2
56868,1, 0,1,2
56869,3, 0,0,2
56870,1, 0,2,2
56871,3, 0,0,2
56872,1, 0,2,2
56873,5, 0,0,0
56874,5, 0,0,0
56875,1, 0,2,2
56876,3, 0,0,2
56877,4, 0,0,2
56878,5, 0,0,0
56879,2, 0,2,0
56880,3, 0,0,2
56881,3, 0,0,2
56882,1, 0,1,2
56883,2, 0,2,0
56884,1, 0,2,2
56885,2, 0,2,0
56886,1, 0,1,2
56887,1, 0,2,2
56888,1, 0,9,2
56889,5, 0,0,0
56890,5, 0,0,0
56891,3, 0,0,2
56892,1, 0,2,2
56893,1, 0,2,2
56894,5, 0,0,0
56895,5, 0,0,0
56896,1, 0,2,2
56897,2, 0,2,0
56898,1, 0,1,2
56899,5, 0,0,0
56900,1, 0,2,2
56901,5, 0,0,0
56902,1, 0,2,2
56903,2, 0,2,0
56904,2, 0,1,0
56905,1, 0,2,2
56906,1, 0,2,2
56907,1, 0,2,2
56908,5, 0,0,0
56909,1, 0,2,2
56910,3, 0,0,2
56911,3, 0,0,2
56912,2, 0,2,0
56913,1, 0,2,2
56914,1, 0,2,2
56915,1, 0,1,2
56916,5, 0,0,0
56917,5, 0,0,0
56918,1, 0,2,2
56919,3, 0,0,2
56920,1, 0,2,2
56921,1, 0,2,2
56922,1, 0,2,2
56923,5, 0,0,0
56924,5, 0,0,0
56925,5, 0,0,0
56926,3, 0,0,1
56927,3, 0,0,2
56928,5, 0,0,0
56929,1, 0,2,2
56930,4, 0,0,2
56931,1, 0,1,2
56932,1, 0,2,2
56933,5, 0,0,0
56934,3, 0,0,2
56935,5, 0,0,0
56936,1, 0,1,2
56937,1, 0,2,2
56938,1, 0,1,2
56939,1, 0,2,2
56940,3, 0,0,2
56941,2, 0,2,0
56942,1, 0,2,2
56943,5, 0,0,0
56944,1, 0,2,2
56945,1, 0,2,2
56946,1, 0,2,2
56947,1, 0,2,2
56948,1, 0,2,2
56949,1, 0,1,2
56950,1, 0,2,2
56951,1, 0,1,2
56952,5, 0,0,0
56953,1, 0,2,2
56954,1, 0,1,2
56955,5, 0,0,0
56956,1, 0,2,2
56957,1, 0,2,2
56958,3, 0,0,2
56959,1, 0,1,2
56960,1, 0,2,1
56961,3, 0,0,2
56962,1, 0,1,2
56963,1, 0,2,2
56964,1, 0,2,2
56965,2, 0,1,0
56966,1, 0,1,2
56967,1, 0,2,2
56968,1, 0,2,2
56969,1, 0,2,2
56970,1, 0,2,2
56971,2, 0,2,0
56972,5, 0,0,0
56973,3, 0,0,2
56974,2, 0,1,0
56975,3, 0,0,2
56976,3, 0,0,2
56977,1, 0,1,2
56978,1, 0,1,2
56979,3, 0,0,2
56980,3, 0,0,2
56981,5, 0,0,0
56982,4, 0,0,2
56983,1, 0,2,2
56984,5, 0,0,0
56985,1, 0,1,2
56986,1, 0,2,2
56987,5, 0,0,0
56988,5, 0,0,0
56989,3, 0,0,2
56990,1, 0,2,2
56991,5, 0,0,0
56992,1, 0,1,2
56993,5, 0,0,0
56994,1, 0,2,2
56995,5, 0,0,0
56996,4, 0,0,2
56997,4, 0,0,2
56998,2, 0,2,0
56999,4, 0,0,2
57000,1, 0,2,2
57001,5, 0,0,0
57002,3, 0,0,2
57003,5, 0,0,0
57004,5, 0,0,0
57005,2, 0,1,0
57006,3, 0,0,2
57007,5, 0,0,0
57008,3, 0,0,2
57009,1, 0,1,2
57010,1, 0,2,2
57011,1, 0,2,2
57012,1, 0,1,2
57013,5, 0,0,0
57014,3, 0,0,2
57015,1, 0,2,2
57016,2, 0,2,0
57017,5, 0,0,0
57018,1, 0,2,2
57019,2, 0,2,0
57020,2, 0,2,0
57021,5, 0,0,0
57022,5, 0,0,0
57023,1, 0,2,2
57024,3, 0,0,2
57025,1, 0,2,2
57026,1, 0,2,2
57027,1, 0,2,2
57028,3, 0,0,2
57029,3, 0,0,2
57030,5, 0,0,0
57031,3, 0,0,2
57032,5, 0,0,0
57033,3, 0,0,2
57034,3, 0,0,2
57035,1, 0,1,2
57036,1, 0,2,2
57037,1, 0,2,2
57038,5, 0,0,0
57039,1, 0,2,2
57040,3, 0,0,2
57041,5, 0,0,0
57042,2, 0,2,0
57043,1, 0,2,2
57044,3, 0,0,2
57045,1, 0,2,2
57046,1, 0,2,2
57047,1, 0,2,2
57048,5, 0,0,0
57049,3, 0,0,2
57050,2, 0,1,0
57051,5, 0,0,0
57052,1, 0,2,2
57053,2, 0,2,0
57054,1, 0,1,2
57055,3, 0,0,2
57056,5, 0,0,0
57057,5, 0,0,0
57058,5, 0,0,0
57059,1, 0,1,2
57060,5, 0,0,0
57061,5, 0,0,0
57062,3, 0,0,2
57063,1, 0,2,2
57064,3, 0,0,2
57065,1, 0,2,2
57066,1, 0,2,2
57067,1, 0,1,2
57068,1, 0,9,9
57069,1, 0,2,2
57070,5, 0,0,0
57071,1, 0,2,2
57072,1, 0,2,2
57073,5, 0,0,0
57074,3, 0,0,2
57075,1, 0,2,2
57076,5, 0,0,0
57077,1, 0,2,2
57078,3, 0,0,2
57079,5, 0,0,0
57080,1, 0,2,1
57081,3, 0,0,2
57082,3, 0,0,2
57083,5, 0,0,0
57084,4, 0,0,2
57085,5, 0,0,0
57086,5, 0,0,0
57087,5, 0,0,0
57088,4, 0,0,2
57089,1, 0,2,2
57090,1, 0,1,2
57091,3, 0,0,2
57092,1, 0,2,2
57093,3, 0,0,2
57094,5, 0,0,0
57095,1, 0,2,2
57096,1, 0,2,2
57097,1, 0,2,2
57098,5, 0,0,0
57099,3, 0,0,2
57100,2, 0,2,0
57101,1, 0,2,2
57102,1, 0,2,2
57103,1, 0,2,1
57104,5, 0,0,0
57105,5, 0,0,0
57106,4, 0,0,2
57107,5, 0,0,0
57108,5, 0,0,0
57109,1, 0,2,2
57110,1, 0,2,2
57111,1, 0,2,2
57112,1, 0,2,2
57113,1, 0,2,2
57114,1, 0,2,2
57115,2, 0,2,0
57116,1, 0,2,2
57117,5, 0,0,0
57118,2, 0,1,0
57119,5, 0,0,0
57120,5, 0,0,0
57121,1, 0,2,2
57122,5, 0,0,0
57123,5, 0,0,0
57124,1, 0,2,2
57125,5, 0,0,0
57126,1, 0,2,2
57127,1, 0,2,2
57128,1, 0,2,2
57129,3, 0,0,2
57130,5, 0,0,0
57131,5, 0,0,0
57132,3, 0,0,2
57133,1, 0,1,2
57134,1, 0,2,2
57135,1, 0,2,2
57136,1, 0,2,2
57137,1, 0,2,2
57138,1, 0,2,2
57139,3, 0,0,2
57140,1, 0,2,2
57141,5, 0,0,0
57142,1, 0,2,2
57143,5, 0,0,0
57144,4, 0,0,2
57145,1, 0,2,2
57146,5, 0,0,0
57147,5, 0,0,0
57148,5, 0,0,0
57149,1, 0,1,2
57150,5, 0,0,0
57151,5, 0,0,0
57152,5, 0,0,0
57153,1, 0,2,2
57154,1, 0,2,2
57155,5, 0,0,0
57156,3, 0,0,2
57157,5, 0,0,0
57158,4, 0,0,2
57159,5, 0,0,0
57160,9, 0,9,9
57161,2, 0,2,0
57162,5, 0,0,0
57163,5, 0,0,0
57164,2, 0,1,0
57165,1, 0,2,2
57166,1, 0,1,2
57167,1, 0,1,2
57168,2, 0,2,0
57169,3, 0,0,2
